datetime,symbol,open,high,low,close,volume
2022-04-03,BITKUB:KUBTHB,287.67,290.0,283.0,286.2,511312.81321613
2022-04-04,BITKUB:KUBTHB,286.27,289.0,280.02,281.2,453887.19753455
2022-04-05,BITKUB:KUBTHB,281.9,287.5,280.01,280.61,423866.12115807
2022-04-06,BITKUB:KUBTHB,280.62,283.4,265.0,265.48,739289.52890025
2022-04-07,BITKUB:KUBTHB,265.48,275.01,264.1,268.55,400884.91332529
2022-04-08,BITKUB:KUBTHB,268.55,271.0,265.15,265.52,275942.46977244
2022-04-09,BITKUB:KUBTHB,265.53,268.0,261.66,262.7,260113.29626881
2022-04-10,BITKUB:KUBTHB,262.69,268.7,262.0,262.59,207858.27685937
2022-04-11,BITKUB:KUBTHB,262.36,263.9,240.0,241.0,755273.89930335
2022-04-12,BITKUB:KUBTHB,241.0,254.0,230.7,235.67,950425.25418025
2022-04-13,BITKUB:KUBTHB,235.52,245.0,235.0,240.5,412158.97030877
2022-04-14,BITKUB:KUBTHB,240.5,244.0,235.0,236.35,372931.74764303
2022-04-15,BITKUB:KUBTHB,236.34,238.79,235.0,235.01,182047.62566826
2022-04-16,BITKUB:KUBTHB,235.13,241.46,231.1,232.04,375127.46400075
2022-04-17,BITKUB:KUBTHB,232.05,239.5,232.0,233.37,343941.91921859
2022-04-18,BITKUB:KUBTHB,233.36,234.17,201.1,216.15,1468022.70232941
2022-04-19,BITKUB:KUBTHB,216.1,226.0,214.87,219.77,603514.41670409
2022-04-20,BITKUB:KUBTHB,219.88,238.0,218.51,222.44,969059.12438965
2022-04-21,BITKUB:KUBTHB,222.45,234.8,221.87,226.08,546906.8712279
2022-04-22,BITKUB:KUBTHB,226.47,226.47,216.1,219.1,332764.05294314
2022-04-23,BITKUB:KUBTHB,219.1,225.99,216.5,221.32,313188.83944535
2022-04-24,BITKUB:KUBTHB,221.0,228.0,218.03,223.69,435172.59833138
2022-04-25,BITKUB:KUBTHB,223.79,226.99,212.0,217.7,495978.70737533
2022-04-26,BITKUB:KUBTHB,217.7,222.0,215.0,215.25,322500.88984455
2022-04-27,BITKUB:KUBTHB,215.25,234.89,214.54,219.76,819811.32732536
2022-04-28,BITKUB:KUBTHB,219.01,225.0,216.17,217.2,381792.68101664
2022-04-29,BITKUB:KUBTHB,217.2,219.5,212.0,213.49,330955.60231579
2022-04-30,BITKUB:KUBTHB,213.49,216.0,204.5,208.95,421133.14180237
2022-05-01,BITKUB:KUBTHB,208.95,210.85,190.0,196.2,802369.36309005
2022-05-02,BITKUB:KUBTHB,196.3,199.44,172.01,176.29,1187602.8257242
2022-05-03,BITKUB:KUBTHB,175.99,179.44,161.15,168.89,1411255.4876412
2022-05-04,BITKUB:KUBTHB,168.89,175.0,165.0,166.09,798795.83238205
2022-05-05,BITKUB:KUBTHB,166.77,179.0,160.0,160.78,1123056.77914642
2022-05-06,BITKUB:KUBTHB,160.71,164.0,136.0,144.49,2304831.64806184
2022-05-07,BITKUB:KUBTHB,143.6,153.0,140.0,147.99,742338.39550521
2022-05-08,BITKUB:KUBTHB,148.09,150.12,133.0,134.3,785834.99749259
2022-05-09,BITKUB:KUBTHB,134.31,138.0,120.01,120.79,1118773.02235288
2022-05-10,BITKUB:KUBTHB,120.06,134.95,105.2,129.99,2557121.99767185
2022-05-11,BITKUB:KUBTHB,129.99,185.0,125.0,135.41,5670271.09238247
2022-05-12,BITKUB:KUBTHB,135.53,146.28,113.0,124.58,2391011.32506936
2022-05-13,BITKUB:KUBTHB,124.58,135.0,121.12,126.73,1156392.23283678
2022-05-14,BITKUB:KUBTHB,126.75,129.86,118.22,122.25,783550.4422737
2022-05-15,BITKUB:KUBTHB,122.25,127.5,120.0,123.0,471174.28304147
2022-05-16,BITKUB:KUBTHB,123.0,126.3,120.5,122.4,313141.7964884
2022-05-17,BITKUB:KUBTHB,122.39,128.0,121.32,124.39,418712.24803077
2022-05-18,BITKUB:KUBTHB,123.79,125.98,120.65,121.0,302826.29022832
2022-05-19,BITKUB:KUBTHB,121.89,127.55,117.36,123.16,524268.85939627
2022-05-20,BITKUB:KUBTHB,123.04,127.55,119.45,120.63,580809.05882743
2022-05-21,BITKUB:KUBTHB,120.49,121.62,115.0,116.99,588948.95177903
2022-05-22,BITKUB:KUBTHB,116.99,118.8,115.7,116.51,391027.68456168
2022-05-23,BITKUB:KUBTHB,116.5,118.3,115.0,115.9,484708.16836491
2022-05-24,BITKUB:KUBTHB,115.9,116.0,108.0,111.13,614068.43927177
2022-05-25,BITKUB:KUBTHB,111.38,114.0,109.19,111.76,255009.34465008
2022-05-26,BITKUB:KUBTHB,111.84,112.5,106.0,109.0,345623.40364697
2022-05-27,BITKUB:KUBTHB,109.29,109.91,103.2,103.51,383156.64512825
2022-05-28,BITKUB:KUBTHB,103.89,103.9,82.0,89.06,2618045.44816143
2022-05-29,BITKUB:KUBTHB,89.59,92.75,83.6,87.01,995817.70940852
2022-05-30,BITKUB:KUBTHB,87.76,117.44,86.46,105.3,3071004.82007184
2022-05-31,BITKUB:KUBTHB,105.3,122.9,105.3,111.45,2463375.59444929
2022-06-01,BITKUB:KUBTHB,112.1,114.3,103.35,104.98,868910.80432201
2022-06-02,BITKUB:KUBTHB,104.97,107.0,101.01,105.0,643598.29406088
2022-06-03,BITKUB:KUBTHB,105.0,107.5,101.5,103.22,366191.44559144
2022-06-04,BITKUB:KUBTHB,103.9,104.32,101.5,102.8,162068.7832162
2022-06-05,BITKUB:KUBTHB,102.81,103.6,102.0,102.8,152978.37815152
2022-06-06,BITKUB:KUBTHB,102.81,106.7,102.04,103.5,430269.51944808
2022-06-07,BITKUB:KUBTHB,103.2,105.45,98.0,102.82,464860.59159791
2022-06-08,BITKUB:KUBTHB,102.85,105.0,101.54,102.7,179485.99440982
2022-06-09,BITKUB:KUBTHB,102.22,103.99,101.41,102.06,233988.5510283
2022-06-10,BITKUB:KUBTHB,102.07,102.45,98.1,98.98,369488.15869016
2022-06-11,BITKUB:KUBTHB,98.96,101.5,92.3,93.96,497324.07347146
2022-06-12,BITKUB:KUBTHB,93.95,94.9,89.0,93.49,493901.36741826
2022-06-13,BITKUB:KUBTHB,93.04,95.0,80.08,83.45,943420.01056949
2022-06-14,BITKUB:KUBTHB,83.44,83.99,76.1,82.24,843238.37776614
2022-06-15,BITKUB:KUBTHB,82.07,83.0,75.76,77.02,586807.33189562
2022-06-16,BITKUB:KUBTHB,77.37,93.0,77.01,80.59,870524.4380492
2022-06-17,BITKUB:KUBTHB,80.59,82.3,79.3,81.84,251413.80314045
2022-06-18,BITKUB:KUBTHB,81.86,84.5,76.5,76.81,549461.04659359
2022-06-19,BITKUB:KUBTHB,76.81,79.88,75.1,78.61,508670.09114861
2022-06-20,BITKUB:KUBTHB,78.62,83.0,78.2,79.34,558308.55694947
2022-06-21,BITKUB:KUBTHB,79.34,89.1,79.0,85.91,1029517.76582339
2022-06-22,BITKUB:KUBTHB,86.0,86.26,80.24,82.9,589049.170148
2022-06-23,BITKUB:KUBTHB,82.89,86.76,81.5,83.63,512730.87319126
2022-06-24,BITKUB:KUBTHB,83.63,87.0,82.37,86.78,438671.0636206
2022-06-25,BITKUB:KUBTHB,86.7,113.0,85.5,102.66,3496115.45029913
2022-06-26,BITKUB:KUBTHB,102.9,109.91,100.95,105.94,1118162.26680148
2022-06-27,BITKUB:KUBTHB,105.17,105.94,99.02,99.28,725047.98534512
2022-06-28,BITKUB:KUBTHB,100.19,111.74,99.0,106.29,1502164.0148387
2022-06-29,BITKUB:KUBTHB,106.47,110.0,99.51,103.06,1034996.34574208
2022-06-30,BITKUB:KUBTHB,103.06,107.0,90.1,91.57,1290543.58787603
2022-07-01,BITKUB:KUBTHB,91.65,100.0,90.02,94.0,717303.01207852
2022-07-02,BITKUB:KUBTHB,94.0,94.88,90.31,91.65,340577.12839459
2022-07-03,BITKUB:KUBTHB,91.86,94.9,91.01,92.03,397573.24710118
2022-07-04,BITKUB:KUBTHB,92.03,93.6,92.0,93.35,264970.96740529
2022-07-05,BITKUB:KUBTHB,92.82,94.99,91.1,92.61,465814.51737823
2022-07-06,BITKUB:KUBTHB,92.6,93.5,91.5,93.42,232915.45653388
2022-07-07,BITKUB:KUBTHB,93.01,109.0,92.25,106.0,2127925.16215779
2022-07-08,BITKUB:KUBTHB,105.55,113.0,103.72,108.5,1905478.39330688
2022-07-09,BITKUB:KUBTHB,107.54,110.27,106.0,108.19,613093.16078938
2022-07-10,BITKUB:KUBTHB,108.2,109.0,104.1,105.25,422362.2235634
2022-07-11,BITKUB:KUBTHB,105.2,110.5,104.2,109.31,560552.00083359
2022-07-12,BITKUB:KUBTHB,109.76,109.79,104.5,106.42,594894.4659179
2022-07-13,BITKUB:KUBTHB,106.41,107.0,94.0,98.21,1002235.74202626
2022-07-14,BITKUB:KUBTHB,98.22,105.0,98.03,100.79,732998.75463475
2022-07-15,BITKUB:KUBTHB,100.68,103.43,100.0,101.76,554840.47680504
2022-07-16,BITKUB:KUBTHB,101.76,104.0,99.0,103.0,440053.12784915
2022-07-17,BITKUB:KUBTHB,103.01,103.55,100.75,101.0,339269.7482833
2022-07-18,BITKUB:KUBTHB,101.0,105.0,99.93,103.87,766792.14914448
2022-07-19,BITKUB:KUBTHB,103.88,105.0,102.0,104.27,537293.78250619
2022-07-20,BITKUB:KUBTHB,104.39,105.91,103.0,103.3,764307.88957847
2022-07-21,BITKUB:KUBTHB,103.3,104.45,98.03,100.97,714757.26826496
2022-07-22,BITKUB:KUBTHB,100.97,102.2,99.5,99.95,330110.82651555
2022-07-23,BITKUB:KUBTHB,99.95,101.5,98.0,98.02,300622.21978197
2022-07-24,BITKUB:KUBTHB,98.3,100.49,98.0,99.3,176151.41834168
2022-07-25,BITKUB:KUBTHB,99.03,99.8,95.01,96.65,269393.79890668
2022-07-26,BITKUB:KUBTHB,96.36,97.89,90.25,90.25,386578.44204696
2022-07-27,BITKUB:KUBTHB,90.27,101.99,90.12,96.5,838569.70272702
2022-07-28,BITKUB:KUBTHB,96.5,100.0,95.33,97.87,727164.50257808
2022-07-29,BITKUB:KUBTHB,97.86,98.6,95.0,95.36,592681.84479968
2022-07-30,BITKUB:KUBTHB,95.04,97.5,95.0,97.09,344333.22000359
2022-07-31,BITKUB:KUBTHB,97.09,97.52,95.11,96.41,234494.50700062
2022-08-01,BITKUB:KUBTHB,96.69,97.0,94.0,95.38,258842.75089957
2022-08-02,BITKUB:KUBTHB,95.39,95.59,92.0,94.42,316346.59419499
2022-08-03,BITKUB:KUBTHB,94.0,94.6,92.5,93.68,252484.12898866
2022-08-04,BITKUB:KUBTHB,93.67,99.0,92.13,92.72,939788.50432171
2022-08-05,BITKUB:KUBTHB,92.96,96.5,92.6,94.24,306831.62439169
2022-08-06,BITKUB:KUBTHB,94.0,95.0,93.1,93.9,219409.59876549
2022-08-07,BITKUB:KUBTHB,93.65,96.0,93.0,93.38,352904.99258111
2022-08-08,BITKUB:KUBTHB,93.38,94.29,93.01,93.6,305451.13988256
2022-08-09,BITKUB:KUBTHB,93.6,94.0,88.88,90.4,535928.31736515
2022-08-10,BITKUB:KUBTHB,90.4,93.0,89.02,91.86,322645.03471741
2022-08-11,BITKUB:KUBTHB,91.85,92.9,91.21,91.94,218118.57523774
2022-08-12,BITKUB:KUBTHB,91.52,92.6,91.01,91.61,165840.14197173
2022-08-13,BITKUB:KUBTHB,91.61,92.8,91.1,92.29,174160.97123035
2022-08-14,BITKUB:KUBTHB,92.29,92.3,91.0,91.39,181823.19433718
2022-08-15,BITKUB:KUBTHB,91.9,92.95,90.0,91.09,262531.70950548
2022-08-16,BITKUB:KUBTHB,91.23,93.2,90.6,91.0,269719.2365948
2022-08-17,BITKUB:KUBTHB,91.0,91.9,88.5,88.65,276526.04858271
2022-08-18,BITKUB:KUBTHB,88.65,90.3,86.0,86.04,390311.56470887
2022-08-19,BITKUB:KUBTHB,86.73,89.0,81.5,82.22,539857.61145808
2022-08-20,BITKUB:KUBTHB,82.22,82.53,80.16,80.77,223372.66674004
2022-08-21,BITKUB:KUBTHB,80.77,81.6,80.0,80.3,180621.14036852
2022-08-22,BITKUB:KUBTHB,80.5,81.35,72.25,73.65,775987.93476453
2022-08-23,BITKUB:KUBTHB,73.65,77.58,72.95,74.83,413360.72459972
2022-08-24,BITKUB:KUBTHB,75.0,75.6,73.0,73.9,395175.49123159
2022-08-25,BITKUB:KUBTHB,73.9,74.4,43.22,61.3,5378758.36740904
2022-08-26,BITKUB:KUBTHB,61.3,63.9,55.56,56.15,1525943.24165659
2022-08-27,BITKUB:KUBTHB,56.6,57.9,54.01,54.1,937182.2392571
2022-08-28,BITKUB:KUBTHB,54.32,56.44,52.5,55.9,458829.78114282
2022-08-29,BITKUB:KUBTHB,56.0,56.74,53.89,54.76,435205.21738365
2022-08-30,BITKUB:KUBTHB,54.76,55.39,48.0,48.75,1506462.24984469
2022-08-31,BITKUB:KUBTHB,48.75,50.97,44.7,47.09,1407663.37131399
2022-09-01,BITKUB:KUBTHB,47.09,47.15,39.0,42.87,3161592.36846241
2022-09-02,BITKUB:KUBTHB,42.86,63.75,42.34,55.6,8838658.14335755
2022-09-03,BITKUB:KUBTHB,55.8,65.0,55.1,59.99,3126284.36166468
2022-09-04,BITKUB:KUBTHB,59.99,62.5,57.0,59.9,1292126.33418131
2022-09-05,BITKUB:KUBTHB,59.93,60.48,55.15,57.21,1425808.07377714
2022-09-06,BITKUB:KUBTHB,57.82,57.83,55.15,55.46,1079209.20553263
2022-09-07,BITKUB:KUBTHB,55.6,55.69,50.35,53.0,1417827.18746822
2022-09-08,BITKUB:KUBTHB,52.99,57.0,51.56,52.99,2220661.4997862
2022-09-09,BITKUB:KUBTHB,52.99,54.5,52.0,52.93,1106494.20494312
2022-09-10,BITKUB:KUBTHB,52.93,53.57,51.8,52.0,642574.66955429
2022-09-11,BITKUB:KUBTHB,52.0,57.8,50.55,55.4,1686427.48891139
2022-09-12,BITKUB:KUBTHB,55.3,55.52,52.5,53.16,1314944.93407251
2022-09-13,BITKUB:KUBTHB,53.16,53.98,50.5,51.66,732307.43451223
2022-09-14,BITKUB:KUBTHB,51.66,51.67,48.21,48.69,964088.21776519
2022-09-15,BITKUB:KUBTHB,48.69,50.68,47.51,47.74,576001.51620034
2022-09-16,BITKUB:KUBTHB,47.74,48.9,46.73,47.14,337055.81353103
2022-09-17,BITKUB:KUBTHB,47.14,53.39,46.6,51.7,1510592.87079649
2022-09-18,BITKUB:KUBTHB,51.86,53.3,50.21,50.21,520683.84129793
2022-09-19,BITKUB:KUBTHB,50.37,51.08,48.53,49.6,529382.57285803
2022-09-20,BITKUB:KUBTHB,49.7,50.54,48.87,49.4,216086.36814868
2022-09-21,BITKUB:KUBTHB,49.48,51.2,48.9,50.0,364002.11464436
2022-09-22,BITKUB:KUBTHB,50.0,52.32,49.49,50.45,615614.22910214
2022-09-23,BITKUB:KUBTHB,50.78,51.93,50.4,50.81,440781.59320515
2022-09-24,BITKUB:KUBTHB,50.9,51.85,50.8,51.42,294721.3751067
2022-09-25,BITKUB:KUBTHB,51.58,51.79,50.02,50.57,230333.64572025
2022-09-26,BITKUB:KUBTHB,50.57,51.0,49.56,50.61,322497.08555552
2022-09-27,BITKUB:KUBTHB,50.63,51.8,50.05,50.09,347119.456768
2022-09-28,BITKUB:KUBTHB,50.19,50.76,49.0,50.03,296178.76676524
2022-09-29,BITKUB:KUBTHB,50.03,50.7,49.6,50.21,215892.92984065
2022-09-30,BITKUB:KUBTHB,50.48,51.78,49.5,51.05,491647.74590092
2022-10-01,BITKUB:KUBTHB,51.35,51.75,50.0,50.38,310652.23073374
2022-10-02,BITKUB:KUBTHB,50.38,51.2,49.89,50.06,231080.22124107
2022-10-03,BITKUB:KUBTHB,50.06,50.5,49.5,49.85,200798.69380093
2022-10-04,BITKUB:KUBTHB,49.85,50.26,49.5,50.0,241671.91549285
2022-10-05,BITKUB:KUBTHB,50.1,50.5,49.6,50.03,255993.06451922
2022-10-06,BITKUB:KUBTHB,50.16,50.45,49.65,50.01,148279.22439054
2022-10-07,BITKUB:KUBTHB,50.11,50.62,49.8,49.95,258631.0487949
2022-10-08,BITKUB:KUBTHB,50.09,50.2,49.91,49.95,68947.61598134
2022-10-09,BITKUB:KUBTHB,50.0,50.2,49.81,50.0,78710.67997124
2022-10-10,BITKUB:KUBTHB,50.2,50.6,49.61,49.78,210364.34807351
2022-10-11,BITKUB:KUBTHB,49.79,49.9,48.2,48.92,276774.18435511
2022-10-12,BITKUB:KUBTHB,49.06,49.5,48.1,48.24,90156.06913111
